arcs,configuration,family,flow_solves,instance,macroitems,median_seconds,nodes,objective,oracle_calls,origin,peak_rss_bytes,pivots,replicas,solved,solver_seconds,spread_seconds,status
21857,parametric,layered,252,gen_layered_levels8-density0.05_n2000_uniform_neg0_r2,126,0.08397220699407626,2000,19837.504033926354,252,generated,28123136,0,3,3,0.060952066,0.0021405820007203147,optimal
232,dinkelbach,layered,309,gen_layered_levels8-density0.05_n200_uniform_neg60_r0,36,0.012120469007641077,200,1911.090909090909,37,generated,23695360,0,3,3,0.008105028,0.0007156950159696862,optimal
232,forest-reference,layered,0,gen_layered_levels8-density0.05_n200_uniform_neg60_r0,36,0.012668506999034435,200,1911.090909090909,39,generated,23695360,1438,3,3,0.008225291,0.0005931560008320957,optimal
232,forest-tuned,layered,0,gen_layered_levels8-density0.05_n200_uniform_neg60_r0,36,0.016600121001829393,200,1911.090909090909,37,generated,23695360,3867,3,3,0.011098867,0.0015397639945149422,optimal
232,parametric,layered,73,gen_layered_levels8-density0.05_n200_uniform_neg60_r0,36,0.00486775700119324,200,1911.090909090909,72,generated,23752704,0,3,3,0.000930104,0.0005677010049112141,optimal
213,dinkelbach,layered,398,gen_layered_levels8-density0.05_n200_uniform_neg60_r1,39,0.013127065991284326,200,400.2606875,40,generated,24051712,0,3,3,0.009144074,0.0007712689985055476,optimal
213,forest-reference,layered,0,gen_layered_levels8-density0.05_n200_uniform_neg60_r1,39,0.010948490002192557,200,400.2606875,40,generated,23752704,1237,3,3,0.007480953,0.00064038900018204,optimal
213,forest-tuned,layered,0,gen_layered_levels8-density0.05_n200_uniform_neg60_r1,39,0.02139229199383408,200,400.2606875,40,generated,23879680,5140,3,3,0.015782658,0.0008983340085251257,optimal
213,parametric,layered,79,gen_layered_levels8-density0.05_n200_uniform_neg60_r1,39,0.004080504993908107,200,400.2606875,78,generated,24051712,0,3,3,0.000525409,0.00564075299189426,optimal
251,dinkelbach,layered,275,gen_layered_levels8-density0.05_n200_uniform_neg60_r2,32,0.01054557399766054,200,1797.2987804878048,33,generated,24051712,0,3,3,0.006651966,0.0037456219870364293,optimal
251,forest-reference,layered,0,gen_layered_levels8-density0.05_n200_uniform_neg60_r2,32,0.009781314991414547,200,1797.2987804878048,41,generated,24051712,982,3,3,0.00616631,0.00044412499119061977,optimal
251,forest-tuned,layered,0,gen_layered_levels8-density0.05_n200_uniform_neg60_r2,32,0.018023942000581883,200,1797.2987804878048,33,generated,24051712,4402,3,3,0.01370272,0.0004395750002004206,optimal
251,parametric,layered,65,gen_layered_levels8-density0.05_n200_uniform_neg60_r2,32,0.00419725599931553,200,1797.2987804878048,64,generated,24051712,0,3,3,0.000763295,9.954899724107236e-05,optimal
5976,dinkelbach,sparse,2348,gen_sparse_degree3_n2000_uniform_neg30_r0,230,0.7245292909938144,2000,24468.069668820677,231,generated,28123136,0,3,3,0.713081919,0.04607684901566245,optimal
5976,forest-reference,sparse,,gen_sparse_degree3_n2000_uniform_neg30_r0,0,,2000,0.0,,generated,28123136,,3,0,,0.0,time_limit
