arcs,configuration,family,flow_solves,instance,macroitems,median_seconds,nodes,objective,oracle_calls,origin,peak_rss_bytes,pivots,replicas,solved,solver_seconds,spread_seconds,status
199506,sink-initial-basis,dense,0.0,gen_dense_density0.1_n2000_uniform_neg30_r1,6,5.136322373007715,2000,394.5427474419831,7.0,generated,59514880,70732.0,2,2,4.988522205500001,0.03376634600863326,optimal
199506,with-transitive-reduction,dense,0.0,gen_dense_density0.1_n2000_uniform_neg30_r1,6,0.557704767496034,2000,394.5427474419831,7.0,generated,45568000,9032.0,2,2,0.402943014,0.025454021015320905,optimal
200313,bland-entering,dense,,gen_dense_density0.1_n2000_uniform_neg30_r2,2,,2000,0.0,,generated,55930880,,2,0,,0.0,time_limit
200313,close-degeneracy-trigger,dense,,gen_dense_density0.1_n2000_uniform_neg30_r2,2,,2000,0.0,,generated,56000512,,2,0,,0.0,time_limit
200313,forest-tuned,dense,0.0,gen_dense_density0.1_n2000_uniform_neg30_r2,19,10.732582915996318,2000,10614.323612347878,20.0,generated,59764736,177873.0,2,2,10.554820255,0.13479091000044718,optimal
200313,full-pricing,dense,0.0,gen_dense_density0.1_n2000_uniform_neg30_r2,19,8.930571780001628,2000,10614.323612347878,20.0,generated,59703296,94138.0,2,2,8.7838413505,0.34773246600525454,optimal
200313,no-early-ratio-test,dense,,gen_dense_density0.1_n2000_uniform_neg30_r2,3,,2000,0.0,,generated,55934976,,2,0,,0.0,time_limit
200313,no-local-update,dense,0.0,gen_dense_density0.1_n2000_uniform_neg30_r2,19,13.786222554495907,2000,10614.323612347878,20.0,generated,59768832,177873.0,2,2,13.6371203785,0.8035615829867311,optimal
200313,no-restricted-ratio-test,dense,,gen_dense_density0.1_n2000_uniform_neg30_r2,3,,2000,0.0,,generated,55988224,,2,0,,0.0,time_limit
200313,sequential-canonicalization,dense,0.0,gen_dense_density0.1_n2000_uniform_neg30_r2,19,10.6359646534911,2000,10614.323612347878,21.0,generated,59764736,177879.0,2,2,10.4873545445,0.13723045100050513,optimal
200313,sink-initial-basis,dense,,gen_dense_density0.1_n2000_uniform_neg30_r2,11,,2000,0.0,,generated,55918592,,2,0,,0.0,time_limit
200313,with-transitive-reduction,dense,0.0,gen_dense_density0.1_n2000_uniform_neg30_r2,19,1.9202063994962373,2000,10614.323612347878,20.0,generated,45568000,43829.0,2,2,1.7713981945000001,0.03655485300987493,optimal
1993,bland-entering,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r0,458,4.159652635004022,2000,36857.0,459.0,generated,45568000,266692.0,2,2,4.143234883,0.01634983200347051,optimal
1993,close-degeneracy-trigger,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r0,458,3.802984029498475,2000,36857.0,459.0,generated,45568000,264121.0,2,2,3.7911550480000002,0.08014044300944079,optimal
1993,forest-tuned,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r0,458,1.1302816730021732,2000,36857.0,459.0,generated,45568000,249391.0,2,2,1.1198361375,0.0036661740159615874,optimal
1993,full-pricing,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r0,458,3.687203376503021,2000,36857.0,459.0,generated,45568000,232740.0,2,2,3.676926789,0.38030365300073754,optimal
1993,no-early-ratio-test,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r0,458,1.8195097190036904,2000,36857.0,459.0,generated,45568000,249391.0,2,2,1.809552692,0.20638277000398375,optimal
1993,no-local-update,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r0,458,8.25750549750228,2000,36857.0,459.0,generated,45568000,249391.0,2,2,8.247671196999999,0.00682932700146921,optimal
1993,no-restricted-ratio-test,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r0,458,1.7219190820032964,2000,36857.0,459.0,generated,45568000,249391.0,2,2,1.712444968,0.06899933199747466,optimal
1993,sequential-canonicalization,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r0,458,1.4814419339963933,2000,36857.0,727.0,generated,45568000,344880.0,2,2,1.4718603545,0.006395317992428318,optimal
1993,sink-initial-basis,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r0,458,0.35095395499956794,2000,36857.0,459.0,generated,45568000,87490.0,2,2,0.3407477605,0.018999699997948483,optimal
1993,with-transitive-reduction,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r0,458,1.1271526269993046,2000,36857.0,459.0,generated,45568000,249391.0,2,2,1.117462117,0.06497996998950839,optimal
1993,bland-entering,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r1,405,4.435835103009595,2000,4354.104881578947,406.0,generated,45568000,288748.0,2,2,4.425547484,0.0719907580059953,optimal
1993,close-degeneracy-trigger,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r1,405,4.101983424501668,2000,4354.104881578947,406.0,generated,45568000,283453.0,2,2,4.0924699005,0.11240398099471349,optimal
1993,forest-tuned,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r1,405,1.2486090605016216,2000,4354.104881578947,406.0,generated,45568000,254246.0,2,2,1.238502189,0.019871679003699683,optimal
1993,full-pricing,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r1,405,3.8620062604968552,2000,4354.104881578947,406.0,generated,45568000,227872.0,2,2,3.8522492015000003,0.10688655699777883,optimal
1993,no-early-ratio-test,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r1,405,1.8785174560107407,2000,4354.104881578947,406.0,generated,45568000,254246.0,2,2,1.8681649775,0.01902555000560824,optimal
1993,no-local-update,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r1,405,9.474241643496498,2000,4354.104881578947,406.0,generated,45568000,254246.0,2,2,9.462956842,0.49511469500430394,optimal
1993,no-restricted-ratio-test,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r1,405,1.8643125925009372,2000,4354.104881578947,406.0,generated,45568000,254246.0,2,2,1.8543363225,0.004617489001248032,optimal
1993,sequential-canonicalization,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r1,405,1.3312643175013363,2000,4354.104881578947,409.0,generated,45568000,256054.0,2,2,1.3205705,0.1652859850146342,optimal
1993,sink-initial-basis,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r1,405,0.7854300120015978,2000,4354.104881578947,406.0,generated,45568000,190687.0,2,2,0.775411689,0.023328705996391363,optimal
1993,with-transitive-reduction,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r1,405,1.283460805505456,2000,4354.104881578947,406.0,generated,45568000,254246.0,2,2,1.2740887515,0.0679818609933136,optimal
1993,bland-entering,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r2,324,3.7358802010057843,2000,25926.125,325.0,generated,45568000,246569.0,2,2,3.7256340065,0.02434709201043006,optimal
1993,close-degeneracy-trigger,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r2,324,3.619452556995384,2000,25926.125,325.0,generated,45568000,245354.0,2,2,3.611667467,0.03606523400230799,optimal
1993,forest-tuned,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r2,324,1.0335045179963345,2000,25926.125,325.0,generated,45568000,237977.0,2,2,1.0243278980000001,0.01422456800355576,optimal
1993,full-pricing,disconnected,0.0,gen_disconnected_components6_n2000_uniform_neg30_r2,324,3.4290939060010714,2000,25926.125,325.0,generated,45568000,227719.0,2,2,3.4199920465,0.18411435198504478,optimal
