arcs,configuration,family,flow_solves,instance,macroitems,median_seconds,nodes,objective,oracle_calls,origin,peak_rss_bytes,pivots,replicas,solved,solver_seconds,spread_seconds,status
2494,dinkelbach,diamonds,69.0,gen_diamonds_module4_n2000_uniform_neg30_r0,11,0.23892623400024604,2000,14644.151636073424,12.0,generated,24498176,0.0,2,2,0.23019696,0.0012010580103378743,optimal
2494,forest-tuned,diamonds,0.0,gen_diamonds_module4_n2000_uniform_neg30_r0,11,0.111711200006539,2000,14644.151636073424,12.0,generated,24498176,1544.0,2,2,0.1024300755,0.002938004006864503,optimal
2494,parametric,diamonds,23.0,gen_diamonds_module4_n2000_uniform_neg30_r0,11,0.05116971000825288,2000,14644.151636073424,22.0,generated,24600576,0.0,2,2,0.0427879075,0.0012807439925381914,optimal
2494,dinkelbach,diamonds,72.0,gen_diamonds_module4_n2000_uniform_neg30_r1,9,0.3453995604941156,2000,208.08599999999998,10.0,generated,24600576,0.0,2,2,0.33652880350000003,0.005629852996207774,optimal
2494,forest-tuned,diamonds,0.0,gen_diamonds_module4_n2000_uniform_neg30_r1,9,0.1816140834998805,2000,208.08599999999998,10.0,generated,24600576,2905.0,2,2,0.1736926485,0.0004103170067537576,optimal
2494,parametric,diamonds,19.0,gen_diamonds_module4_n2000_uniform_neg30_r1,9,0.036932922499545384,2000,208.08599999999998,18.0,generated,24600576,0.0,2,2,0.0273692745,0.00117459699686151,optimal
2494,dinkelbach,diamonds,41.0,gen_diamonds_module4_n2000_uniform_neg30_r2,7,0.15953723450365942,2000,9370.386526206268,8.0,generated,24702976,0.0,2,2,0.14885772349999998,0.05010216499795206,optimal
2494,forest-tuned,diamonds,0.0,gen_diamonds_module4_n2000_uniform_neg30_r2,7,0.047667020007793326,2000,9370.386526206268,8.0,generated,24702976,525.0,2,2,0.0370367125,0.0036631440016208217,optimal
2494,parametric,diamonds,15.0,gen_diamonds_module4_n2000_uniform_neg30_r2,7,0.04456729350204114,2000,9370.386526206268,14.0,generated,24702976,0.0,2,2,0.034998062999999996,0.0003693790058605373,optimal
244,dinkelbach,diamonds,25.0,gen_diamonds_module4_n200_uniform_neg30_r0,5,0.005707309494027868,200,1515.6878363832077,6.0,generated,23117824,0.0,2,2,0.002108576,0.0003708970034494996,optimal
244,forest-tuned,diamonds,0.0,gen_diamonds_module4_n200_uniform_neg30_r0,5,0.003932496503693983,200,1515.6878363832077,6.0,generated,22953984,35.0,2,2,0.0004656375,0.00010168898734264076,optimal
244,parametric,diamonds,11.0,gen_diamonds_module4_n200_uniform_neg30_r0,5,0.004942580504575744,200,1515.6878363832077,10.0,generated,23117824,0.0,2,2,0.0012410065,0.0001298010174650699,optimal
244,dinkelbach,diamonds,40.0,gen_diamonds_module4_n200_uniform_neg30_r1,6,0.007989677505975123,200,103.278,7.0,generated,23117824,0.0,2,2,0.0041848384999999995,0.0006142149941297248,optimal
244,forest-tuned,diamonds,0.0,gen_diamonds_module4_n200_uniform_neg30_r1,6,0.005919336996157654,200,103.278,7.0,generated,23117824,169.0,2,2,0.001704505,0.0015722819953225553,optimal
244,parametric,diamonds,13.0,gen_diamonds_module4_n200_uniform_neg30_r1,6,0.004156550494371913,200,103.278,12.0,generated,23117824,0.0,2,2,0.000671659,0.00020624298485927284,optimal
